mes|diasemana|tipaccid|sexo|edad|nomgeo|longitud|latitud
1|7|1|2|52|Miguel Hidalgo|-99.22091|19.42994
1|1|1|2|19|Miguel Hidalgo|-99.17890|19.39737
1|1|1|2|48|Miguel Hidalgo|-99.20218|19.44557
1|2|1|2|37|Miguel Hidalgo|-99.19198|19.42573
1|2|1|3|32|Miguel Hidalgo|-99.18269|19.43524
1|4|1|1|0|Miguel Hidalgo|-99.18112|19.40228
1|7|1|1|0|Miguel Hidalgo|-99.19840|19.42669
1|3|1|1|0|Miguel Hidalgo|-99.17346|19.43555
1|3|1|1|0|Miguel Hidalgo|-99.18932|19.41147
1|4|1|1|0|Miguel Hidalgo|-99.18631|19.43539
1|1|1|2|49|Miguel Hidalgo|-99.17656|19.43097
1|3|1|1|0|Miguel Hidalgo|-99.21074|19.39936
1|3|1|2|36|Miguel Hidalgo|-99.17451|19.43686
1|6|1|2|42|Miguel Hidalgo|-99.21623|19.42301
1|6|1|1|0|Miguel Hidalgo|-99.21171|19.44980
1|6|1|1|0|Miguel Hidalgo|-99.19031|19.42552
1|7|1|1|0|Miguel Hidalgo|-99.18777|19.40142
1|7|1|2|24|Miguel Hidalgo|-99.20323|19.45617
1|1|1|1|0|Miguel Hidalgo|-99.18907|19.40135
1|5|1|1|0|Miguel Hidalgo|-99.20157|19.43421
1|4|10|1|0|Miguel Hidalgo|-99.17221|19.43240
1|5|1|1|0|Miguel Hidalgo|-99.23720|19.39681
1|3|1|2|35|Miguel Hidalgo|-99.18724|19.39966
1|3|1|2|28|Miguel Hidalgo|-99.18777|19.40142
1|7|4|2|41|Miguel Hidalgo|-99.21303|19.39956
1|2|10|2|47|Miguel Hidalgo|-99.19840|19.42669
1|2|1|2|34|Miguel Hidalgo|-99.20627|19.44760
1|2|1|2|25|Miguel Hidalgo|-99.19032|19.42552
1|4|1|2|27|Miguel Hidalgo|-99.19031|19.42552
1|5|1|2|32|Miguel Hidalgo|-99.21121|19.44997
1|5|1|2|34|Miguel Hidalgo|-99.19383|19.41085
1|5|1|2|50|Miguel Hidalgo|-99.20275|19.44582
1|5|1|2|34|Miguel Hidalgo|-99.18346|19.39977
1|3|4|2|30|Miguel Hidalgo|-99.20218|19.44557
1|6|4|3|45|Miguel Hidalgo|-99.19972|19.43411
1|6|1|2|25|Miguel Hidalgo|-99.17119|19.43398
1|1|1|2|53|Miguel Hidalgo|-99.16719|19.44443
1|1|1|2|68|Miguel Hidalgo|-99.20858|19.42020
1|2|1|2|33|Miguel Hidalgo|-99.21259|19.44449
1|3|4|2|35|Miguel Hidalgo|-99.18882|19.45679
1|3|1|2|37|Miguel Hidalgo|-99.18798|19.40990
1|3|1|2|22|Miguel Hidalgo|-99.18201|19.45761
1|3|1|2|23|Miguel Hidalgo|-99.17971|19.44507
1|4|1|3|28|Miguel Hidalgo|-99.22898|19.41580
2|6|1|2|26|Miguel Hidalgo|-99.18992|19.39771
2|7|1|2|56|Miguel Hidalgo|-99.18438|19.44962
2|1|4|3|43|Miguel Hidalgo|-99.18800|19.40219
2|2|1|3|33|Miguel Hidalgo|-99.20744|19.44646
2|3|4|2|23|Miguel Hidalgo|-99.19756|19.43175
2|6|4|2|28|Miguel Hidalgo|-99.20428|19.44650
2|7|1|2|30|Miguel Hidalgo|-99.18706|19.41302
2|7|1|3|39|Miguel Hidalgo|-99.20408|19.44894
2|2|1|3|54|Miguel Hidalgo|-99.22093|19.41163
2|5|1|3|33|Miguel Hidalgo|-99.16578|19.44365
2|6|1|2|52|Miguel Hidalgo|-99.18983|19.41285
2|7|1|2|51|Miguel Hidalgo|-99.18538|19.45187
2|7|1|2|54|Miguel Hidalgo|-99.19383|19.41085
2|1|1|2|44|Miguel Hidalgo|-99.22940|19.41404
2|1|1|2|37|Miguel Hidalgo|-99.18523|19.44388
2|3|1|2|47|Miguel Hidalgo|-99.18523|19.39698
2|3|1|2|19|Miguel Hidalgo|-99.21695|19.42854
2|4|4|2|42|Miguel Hidalgo|-99.19253|19.42804
2|4|1|2|48|Miguel Hidalgo|-99.19935|19.40787
2|4|1|2|35|Miguel Hidalgo|-99.21136|19.44446
2|4|4|2|30|Miguel Hidalgo|-99.17316|19.39951
2|6|1|2|29|Miguel Hidalgo|-99.18966|19.43551
2|3|1|2|27|Miguel Hidalgo|-99.17920|19.43176
2|3|1|2|39|Miguel Hidalgo|-99.20521|19.44019
2|5|4|2|32|Miguel Hidalgo|-99.17336|19.43861
2|5|1|2|40|Miguel Hidalgo|-99.18792|19.40773
2|7|1|1|0|Miguel Hidalgo|-99.17862|19.43191
2|3|1|3|35|Miguel Hidalgo|-99.21734|19.42491
2|3|1|2|40|Miguel Hidalgo|-99.21199|19.42988
2|3|1|2|30|Miguel Hidalgo|-99.21782|19.42147
2|3|1|1|0|Miguel Hidalgo|-99.20153|19.43440
2|3|1|2|42|Miguel Hidalgo|-99.19342|19.45370
2|4|1|1|0|Miguel Hidalgo|-99.19004|19.45297
2|5|1|1|0|Miguel Hidalgo|-99.18572|19.44782
2|1|12|1|0|Miguel Hidalgo|-99.21152|19.44413
2|2|1|1|0|Miguel Hidalgo|-99.20438|19.42774
2|3|1|1|0|Miguel Hidalgo|-99.18127|19.44711
2|3|1|2|34|Miguel Hidalgo|-99.20431|19.42781
2|3|1|1|0|Miguel Hidalgo|-99.17531|19.43568
2|4|1|1|0|Miguel Hidalgo|-99.21213|19.43529
2|4|1|1|0|Miguel Hidalgo|-99.18752|19.39690
2|5|1|2|45|Miguel Hidalgo|-99.19132|19.43788
2|5|1|2|31|Miguel Hidalgo|-99.20079|19.44053
2|5|1|1|0|Miguel Hidalgo|-99.20330|19.42343
2|5|1|2|24|Miguel Hidalgo|-99.17822|19.43201
2|7|1|1|0|Miguel Hidalgo|-99.18798|19.40997
2|1|1|1|0|Miguel Hidalgo|-99.23255|19.39601
2|4|1|2|33|Miguel Hidalgo|-99.21298|19.42491
2|5|1|1|0|Miguel Hidalgo|-99.18223|19.40331
2|6|1|2|47|Miguel Hidalgo|-99.17875|19.44689
2|7|1|1|0|Miguel Hidalgo|-99.18112|19.40228
2|7|1|1|0|Miguel Hidalgo|-99.19198|19.42573
2|2|1|1|0|Miguel Hidalgo|-99.18097|19.40316
2|3|1|2|42|Miguel Hidalgo|-99.25704|19.38671
2|3|1|1|0|Miguel Hidalgo|-99.22887|19.39661
2|5|10|1|0|Miguel Hidalgo|-99.21123|19.42981
2|1|1|2|47|Miguel Hidalgo|-99.18907|19.40135
3|1|1|2|24|Miguel Hidalgo|-99.19552|19.40903
3|3|1|2|24|Miguel Hidalgo|-99.16473|19.44817
3|4|1|2|36|Miguel Hidalgo|-99.17825|19.43551
3|4|1|1|0|Miguel Hidalgo|-99.19036|19.37121
3|5|1|2|30|Miguel Hidalgo|-99.20079|19.44053
3|5|1|1|0|Miguel Hidalgo|-99.19001|19.41749
3|7|1|2|39|Miguel Hidalgo|-99.21262|19.42387
3|7|1|1|0|Miguel Hidalgo|-99.19503|19.37659
3|7|1|1|0|Miguel Hidalgo|-99.18299|19.40583
3|1|1|1|0|Miguel Hidalgo|-99.20917|19.45778
3|4|1|2|33|Miguel Hidalgo|-99.21425|19.42237
3|5|1|1|0|Miguel Hidalgo|-99.18468|19.40320
3|1|1|2|24|Miguel Hidalgo|-99.20306|19.42224
3|3|1|2|35|Miguel Hidalgo|-99.21075|19.42793
3|3|1|2|40|Miguel Hidalgo|-99.17903|19.44097
3|5|1|2|42|Miguel Hidalgo|-99.18584|19.45546
3|6|1|2|36|Miguel Hidalgo|-99.18896|19.47634
3|6|1|1|0|Miguel Hidalgo|-99.21267|19.39976
3|4|1|1|0|Miguel Hidalgo|-99.17920|19.43176
3|5|1|1|0|Miguel Hidalgo|-99.20895|19.42480
3|7|1|2|36|Miguel Hidalgo|-99.19640|19.40624
3|7|1|2|32|Miguel Hidalgo|-99.18501|19.40930
3|1|1|2|31|Miguel Hidalgo|-99.17604|19.44057
3|1|10|2|21|Miguel Hidalgo|-99.18735|19.45425
3|2|1|2|42|Miguel Hidalgo|-99.18735|19.45425
3|2|1|2|56|Miguel Hidalgo|-99.19182|19.42571
3|4|1|2|33|Miguel Hidalgo|-99.20724|19.43535
3|5|12|2|42|Miguel Hidalgo|-99.18431|19.45731
3|5|1|3|38|Miguel Hidalgo|-99.17380|19.43313
3|6|1|2|57|Miguel Hidalgo|-99.18341|19.43303
3|6|1|3|28|Miguel Hidalgo|-99.17728|19.43223
3|1|4|2|28|Miguel Hidalgo|-99.19311|19.44287
3|2|1|2|49|Miguel Hidalgo|-99.17866|19.41751
3|4|1|2|56|Miguel Hidalgo|-99.18006|19.40289
3|4|1|2|21|Miguel Hidalgo|-99.20877|19.43137
3|4|4|2|69|Miguel Hidalgo|-99.20014|19.40855
3|5|4|2|39|Miguel Hidalgo|-99.21251|19.43567
3|5|1|2|30|Miguel Hidalgo|-99.19722|19.40903
3|6|1|2|49|Miguel Hidalgo|-99.19145|19.40140
3|1|4|2|48|Miguel Hidalgo|-99.21213|19.43529
3|1|4|2|29|Miguel Hidalgo|-99.21093|19.40089
3|3|1|2|30|Miguel Hidalgo|-99.19149|19.45823
11|7|1|3|19|Miguel Hidalgo|-99.19070|19.43554
3|6|4|2|31|Miguel Hidalgo|-99.18128|19.39552
3|1|1|2|70|Miguel Hidalgo|-99.20799|19.43426
3|1|1|2|35|Miguel Hidalgo|-99.17858|19.41823
3|2|4|2|25|Miguel Hidalgo|-99.21833|19.39755
3|2|1|2|55|Miguel Hidalgo|-99.19734|19.42653
3|3|1|3|22|Miguel Hidalgo|-99.20590|19.44791
3|7|1|2|49|Miguel Hidalgo|-99.18263|19.45132
3|7|4|2|55|Miguel Hidalgo|-99.16967|19.43632
3|1|4|2|40|Miguel Hidalgo|-99.18277|19.44547
3|1|1|2|48|Miguel Hidalgo|-99.21902|19.41547
3|1|4|2|45|Miguel Hidalgo|-99.18564|19.41370
4|4|6|2|30|Miguel Hidalgo|-99.20836|19.43283
4|3|1|3|44|Miguel Hidalgo|-99.21823|19.43933
4|6|10|3|34|Miguel Hidalgo|-99.19212|19.43792
3|2|1|2|33|Miguel Hidalgo|-99.18962|19.40769
3|2|1|2|48|Miguel Hidalgo|-99.21590|19.44208
3|3|10|3|50|Miguel Hidalgo|-99.21078|19.42434
4|7|4|2|21|Miguel Hidalgo|-99.21121|19.44997
4|1|1|2|31|Miguel Hidalgo|-99.19375|19.43799
4|1|1|2|40|Miguel Hidalgo|-99.17764|19.42360
4|2|1|3|39|Miguel Hidalgo|-99.19720|19.45887
4|2|1|2|38|Miguel Hidalgo|-99.18061|19.43019
4|3|1|3|25|Miguel Hidalgo|-99.19402|19.41657
4|5|1|2|39|Miguel Hidalgo|-99.16721|19.45039
4|1|1|2|40|Miguel Hidalgo|-99.21267|19.39976
4|4|4|3|42|Miguel Hidalgo|-99.18812|19.43146
4|7|10|3|38|Miguel Hidalgo|-99.18282|19.45807
4|1|1|2|41|Miguel Hidalgo|-99.21225|19.43540
4|2|1|2|18|Miguel Hidalgo|-99.19198|19.42573
4|3|1|2|42|Miguel Hidalgo|-99.17764|19.42360
4|4|1|3|43|Miguel Hidalgo|-99.21128|19.42875
4|5|1|2|26|Miguel Hidalgo|-99.18356|19.44752
4|1|10|2|36|Miguel Hidalgo|-99.18882|19.43337
4|2|1|2|48|Miguel Hidalgo|-99.12542|19.40438
4|4|1|3|27|Miguel Hidalgo|-99.19044|19.47046
4|5|4|2|36|Miguel Hidalgo|-99.21821|19.41802
5|4|1|2|40|Miguel Hidalgo|-99.21278|19.43462
5|6|4|1|0|Miguel Hidalgo|-99.21999|19.44905
5|1|1|1|0|Miguel Hidalgo|-99.21152|19.44413
4|2|1|2|33|Miguel Hidalgo|-99.19858|19.42048
4|5|1|2|22|Miguel Hidalgo|-99.08638|19.40774
5|6|1|2|29|Miguel Hidalgo|-99.19460|19.40734
5|7|10|2|27|Miguel Hidalgo|-99.18789|19.44812
5|6|1|3|30|Miguel Hidalgo|-99.18727|19.37869
5|7|1|2|40|Miguel Hidalgo|-99.18981|19.41284
5|3|1|2|26|Miguel Hidalgo|-99.18346|19.39977
5|4|1|2|53|Miguel Hidalgo|-99.18503|19.41528
5|1|4|2|46|Miguel Hidalgo|-99.22323|19.40684
5|1|1|2|26|Miguel Hidalgo|-99.17759|19.40403
5|3|1|2|39|Miguel Hidalgo|-99.19030|19.40910
5|4|4|2|31|Miguel Hidalgo|-99.18626|19.42993
5|5|1|2|38|Miguel Hidalgo|-99.17842|19.40431
5|4|1|2|44|Miguel Hidalgo|-99.19526|19.40799
5|4|4|2|32|Miguel Hidalgo|-99.19116|19.43150
5|4|1|2|54|Miguel Hidalgo|-99.18492|19.44575
5|6|1|2|28|Miguel Hidalgo|-99.18235|19.44821
5|7|1|2|21|Miguel Hidalgo|-99.18006|19.40289
5|3|4|2|18|Miguel Hidalgo|-99.20880|19.43296
6|1|1|3|51|Miguel Hidalgo|-99.17377|19.44621
6|1|4|2|29|Miguel Hidalgo|-99.17778|19.42041
6|1|1|3|34|Miguel Hidalgo|-99.21366|19.44317
6|3|1|2|32|Miguel Hidalgo|-99.18496|19.39982
6|5|1|2|57|Miguel Hidalgo|-99.19083|19.39965
6|5|1|2|25|Miguel Hidalgo|-99.21670|19.44299
6|3|1|2|24|Miguel Hidalgo|-99.19383|19.41085
6|3|4|2|46|Miguel Hidalgo|-99.19580|19.44259
6|7|4|2|60|Miguel Hidalgo|-99.18538|19.45187
6|4|1|3|42|Miguel Hidalgo|-99.18882|19.45679
6|5|4|3|35|Miguel Hidalgo|-99.18175|19.43290
6|6|10|2|14|Miguel Hidalgo|-99.19061|19.44460
6|7|4|2|28|Miguel Hidalgo|-99.19332|19.40735
6|2|1|3|39|Miguel Hidalgo|-99.19392|19.43569
6|2|1|2|29|Miguel Hidalgo|-99.17119|19.43398
6|2|10|2|57|Miguel Hidalgo|-99.18792|19.40773
6|3|1|2|65|Miguel Hidalgo|-99.20527|19.42964
6|3|1|2|26|Miguel Hidalgo|-99.20527|19.42964
6|4|1|2|35|Miguel Hidalgo|-99.19083|19.39965
6|4|1|2|50|Miguel Hidalgo|-99.21123|19.42981
6|4|1|2|34|Miguel Hidalgo|-99.16849|19.43815
6|5|4|2|40|Miguel Hidalgo|-99.20214|19.42690
6|6|1|3|41|Miguel Hidalgo|-99.22115|19.43582
6|1|1|2|41|Miguel Hidalgo|-99.17736|19.39928
6|4|1|2|28|Miguel Hidalgo|-99.21864|19.41674
6|5|1|2|30|Miguel Hidalgo|-99.18929|19.45782
6|6|1|1|0|Miguel Hidalgo|-99.19910|19.40265
6|6|1|2|50|Miguel Hidalgo|-99.17240|19.43246
6|3|1|2|28|Miguel Hidalgo|-99.18006|19.40289
6|7|1|1|0|Miguel Hidalgo|-99.20868|19.43127
6|7|1|2|33|Miguel Hidalgo|-99.18872|19.39954
6|4|1|2|44|Miguel Hidalgo|-99.18186|19.45117
6|3|1|2|44|Miguel Hidalgo|-99.19560|19.43401
6|4|1|1|0|Miguel Hidalgo|-99.20406|19.42754
6|5|1|2|26|Miguel Hidalgo|-99.17635|19.43244
6|1|4|2|29|Miguel Hidalgo|-99.18430|19.40783
7|6|1|2|33|Miguel Hidalgo|-99.17763|19.42360
7|7|4|2|25|Miguel Hidalgo|-99.20924|19.43304
7|7|4|2|45|Miguel Hidalgo|-99.20591|19.44790
7|7|4|2|29|Miguel Hidalgo|-99.18371|19.41582
7|1|4|2|29|Miguel Hidalgo|-99.19383|19.41085
7|1|1|2|74|Miguel Hidalgo|-99.19383|19.41085
7|2|1|2|40|Miguel Hidalgo|-99.18350|19.40941
7|2|1|3|27|Miguel Hidalgo|-99.16837|19.44084
7|3|4|2|25|Miguel Hidalgo|-99.20877|19.43137
7|4|1|2|52|Miguel Hidalgo|-99.19982|19.43194
7|1|1|2|61|Miguel Hidalgo|-99.21750|19.44470
7|4|1|2|41|Miguel Hidalgo|-99.21784|19.42045
7|5|4|2|23|Miguel Hidalgo|-99.19383|19.41085
7|3|4|2|65|Miguel Hidalgo|-99.21262|19.42387
7|3|4|2|33|Miguel Hidalgo|-99.23949|19.39472
7|3|1|2|75|Miguel Hidalgo|-99.17221|19.43240
7|5|1|2|25|Miguel Hidalgo|-99.22049|19.42697
7|6|1|2|21|Miguel Hidalgo|-99.19692|19.45447
7|1|1|2|32|Miguel Hidalgo|-99.21680|19.44984
7|2|10|2|40|Miguel Hidalgo|-99.17143|19.43360
7|4|1|3|26|Miguel Hidalgo|-99.18096|19.39710
7|4|1|2|43|Miguel Hidalgo|-99.20308|19.42781
7|3|10|2|39|Miguel Hidalgo|-99.18216|19.44933
7|5|1|1|0|Miguel Hidalgo|-99.18906|19.39559
7|1|1|1|0|Miguel Hidalgo|-99.18128|19.39552
7|2|10|1|0|Miguel Hidalgo|-99.22816|19.41744
7|4|1|1|0|Miguel Hidalgo|-99.18953|19.39836
7|4|4|2|31|Miguel Hidalgo|-99.19357|19.40764
7|4|2|2|41|Miguel Hidalgo|-99.17077|19.44777
7|5|4|1|0|Miguel Hidalgo|-99.21642|19.45057
7|4|1|1|0|Miguel Hidalgo|-99.19330|19.43371
7|6|10|2|49|Miguel Hidalgo|-99.20543|19.45314
8|7|4|2|44|Miguel Hidalgo|-99.17378|19.42955
8|7|1|2|25|Miguel Hidalgo|-99.24320|19.38692
8|7|1|2|24|Miguel Hidalgo|-99.20590|19.44791
8|1|1|3|22|Miguel Hidalgo|-99.16968|19.43633
8|1|1|2|30|Miguel Hidalgo|-99.20003|19.40718
8|2|1|2|22|Miguel Hidalgo|-99.16427|19.45185
8|2|1|2|34|Miguel Hidalgo|-99.17225|19.39924
8|3|1|2|23|Miguel Hidalgo|-99.21517|19.45654
8|6|1|2|22|Miguel Hidalgo|-99.16610|19.47146
8|6|1|2|30|Miguel Hidalgo|-99.16967|19.43632
8|7|4|3|58|Miguel Hidalgo|-99.17764|19.42359
8|7|4|2|24|Miguel Hidalgo|-99.19311|19.44287
8|1|10|2|39|Miguel Hidalgo|-99.20864|19.42369
8|2|4|2|27|Miguel Hidalgo|-99.21251|19.43566
8|4|10|2|34|Miguel Hidalgo|-99.16382|19.45582
8|5|1|2|30|Miguel Hidalgo|-99.16968|19.43633
8|6|1|2|26|Miguel Hidalgo|-99.19330|19.43371
8|1|4|2|42|Miguel Hidalgo|-99.18496|19.39983
8|1|1|2|48|Miguel Hidalgo|-99.18430|19.40783
8|2|1|2|30|Miguel Hidalgo|-99.20852|19.43255
8|2|1|3|40|Miguel Hidalgo|-99.18720|19.43541
8|4|1|2|38|Miguel Hidalgo|-99.20647|19.43054
8|5|4|2|30|Miguel Hidalgo|-99.23309|19.40843
8|7|1|3|29|Miguel Hidalgo|-99.19057|19.45106
8|1|1|2|51|Miguel Hidalgo|-99.20590|19.44791
8|1|1|2|55|Miguel Hidalgo|-99.19118|19.44838
8|7|1|2|58|Miguel Hidalgo|-99.18354|19.43833
8|1|1|1|0|Miguel Hidalgo|-99.18839|19.40037
8|5|4|2|36|Miguel Hidalgo|-99.19692|19.42987
8|6|1|1|0|Miguel Hidalgo|-99.20672|19.42974
8|7|10|3|67|Miguel Hidalgo|-99.19645|19.40661
8|1|1|1|0|Miguel Hidalgo|-99.19081|19.45002
8|7|1|1|0|Miguel Hidalgo|-99.19081|19.45002
8|4|2|2|45|Miguel Hidalgo|-99.18153|19.45797
8|4|4|2|74|Miguel Hidalgo|-99.17557|19.45296
8|5|5|2|55|Miguel Hidalgo|-99.20877|19.43137
8|7|1|2|39|Miguel Hidalgo|-99.21945|19.41411
7|5|1|2|59|Miguel Hidalgo|-99.18126|19.45101
7|5|1|2|35|Miguel Hidalgo|-99.21316|19.43663
7|5|4|2|37|Miguel Hidalgo|-99.20408|19.44894
8|1|1|2|22|Miguel Hidalgo|-99.20093|19.45180
8|1|10|2|27|Miguel Hidalgo|-99.18014|19.39962
8|1|1|2|44|Miguel Hidalgo|-99.16382|19.45582
8|1|1|3|37|Miguel Hidalgo|-99.18096|19.39710
8|1|4|2|28|Miguel Hidalgo|-99.20877|19.43137
9|2|4|2|32|Miguel Hidalgo|-99.20957|19.43289
9|2|10|2|50|Miguel Hidalgo|-99.19840|19.42669
9|3|1|2|54|Miguel Hidalgo|-99.21996|19.45188
9|7|1|2|24|Miguel Hidalgo|-99.18983|19.41285
9|7|4|2|58|Miguel Hidalgo|-99.17121|19.44840
9|7|4|2|29|Miguel Hidalgo|-99.19225|19.40263
9|2|1|2|33|Miguel Hidalgo|-99.19829|19.44393
9|3|1|3|26|Miguel Hidalgo|-99.19579|19.44317
9|7|10|2|50|Miguel Hidalgo|-99.18839|19.40037
9|1|1|2|33|Miguel Hidalgo|-99.17604|19.44057
9|1|1|2|44|Miguel Hidalgo|-99.17416|19.42975
9|1|1|2|41|Miguel Hidalgo|-99.18882|19.45679
9|2|4|3|40|Miguel Hidalgo|-99.21478|19.45233
9|4|10|2|23|Miguel Hidalgo|-99.17119|19.43398
9|5|1|2|31|Miguel Hidalgo|-99.20744|19.44646
9|7|4|2|50|Miguel Hidalgo|-99.14329|19.34035
9|1|1|2|20|Miguel Hidalgo|-99.20680|19.42123
9|6|4|2|43|Miguel Hidalgo|-99.19503|19.43151
9|6|1|2|32|Miguel Hidalgo|-99.19720|19.45887
9|7|4|2|38|Miguel Hidalgo|-99.17806|19.42366
10|4|1|3|46|Miguel Hidalgo|-99.18496|19.39982
10|5|1|2|24|Miguel Hidalgo|-99.20061|19.40719
10|5|10|3|51|Miguel Hidalgo|-99.20577|19.42678
10|6|1|3|41|Miguel Hidalgo|-99.18996|19.39958
10|7|1|2|25|Miguel Hidalgo|-99.21517|19.45654
10|7|1|2|23|Miguel Hidalgo|-99.17378|19.42955
10|7|1|2|48|Miguel Hidalgo|-99.17221|19.43240
10|4|1|2|27|Miguel Hidalgo|-99.21996|19.45188
10|4|1|2|27|Miguel Hidalgo|-99.21996|19.45188
10|5|4|2|24|Miguel Hidalgo|-99.19722|19.40902
10|5|1|2|35|Miguel Hidalgo|-99.18982|19.41285
10|6|1|2|31|Miguel Hidalgo|-99.16967|19.43632
10|6|10|2|41|Miguel Hidalgo|-99.20093|19.45180
10|6|1|2|35|Miguel Hidalgo|-99.25959|19.39376
10|7|1|3|30|Miguel Hidalgo|-99.19311|19.44287
10|7|10|2|36|Miguel Hidalgo|-99.19057|19.45106
10|3|1|2|41|Miguel Hidalgo|-99.16721|19.45039
10|3|4|3|68|Miguel Hidalgo|-99.22940|19.41404
10|5|1|2|34|Miguel Hidalgo|-99.22977|19.39530
10|5|1|3|46|Miguel Hidalgo|-99.19080|19.40388
10|6|1|2|28|Miguel Hidalgo|-99.18430|19.40783
10|1|1|3|45|Miguel Hidalgo|-99.20997|19.43337
10|1|1|3|39|Miguel Hidalgo|-99.18515|19.45859
10|1|1|2|39|Miguel Hidalgo|-99.22117|19.41174
10|2|1|2|19|Miguel Hidalgo|-99.18277|19.44547
10|2|1|3|40|Miguel Hidalgo|-99.17890|19.39737
10|2|1|2|20|Miguel Hidalgo|-99.15048|19.48527
10|3|10|2|34|Miguel Hidalgo|-99.17221|19.43241
10|3|10|2|32|Miguel Hidalgo|-99.20041|19.42700
10|5|1|2|38|Miguel Hidalgo|-99.19639|19.44330
10|5|4|3|44|Miguel Hidalgo|-99.21782|19.42148
10|7|1|2|41|Miguel Hidalgo|-99.18515|19.45859
10|3|4|2|37|Miguel Hidalgo|-99.18656|19.39971
10|4|4|2|32|Miguel Hidalgo|-99.19842|19.44398
10|5|10|2|27|Miguel Hidalgo|-99.19865|19.45325
10|4|1|2|55|Miguel Hidalgo|-99.21497|19.41997
10|6|2|2|19|Miguel Hidalgo|-99.22324|19.42216
10|6|1|2|54|Miguel Hidalgo|-99.20127|19.45194
10|6|1|2|42|Miguel Hidalgo|-99.20308|19.42781
10|4|1|2|56|Miguel Hidalgo|-99.18235|19.44821
10|1|2|2|53|Miguel Hidalgo|-99.18048|19.45641
10|1|10|2|76|Miguel Hidalgo|-99.19983|19.44772
10|6|10|2|37|Miguel Hidalgo|-99.18235|19.44821
10|6|2|2|23|Miguel Hidalgo|-99.18563|19.45870
10|6|4|2|38|Miguel Hidalgo|-99.22833|19.39555
10|6|2|2|31|Miguel Hidalgo|-99.17857|19.42962
10|6|1|2|39|Miguel Hidalgo|-99.20745|19.40314
10|1|1|2|54|Miguel Hidalgo|-99.20577|19.42678
10|7|4|1|0|Miguel Hidalgo|-99.22373|19.40715
10|5|1|1|0|Miguel Hidalgo|-99.20086|19.40705
10|5|1|1|0|Miguel Hidalgo|-99.19487|19.43391
10|6|1|1|0|Miguel Hidalgo|-99.20476|19.43489
10|5|1|1|0|Miguel Hidalgo|-99.20044|19.40201
10|4|1|1|0|Miguel Hidalgo|-99.19337|19.45468
10|3|1|1|0|Miguel Hidalgo|-99.19002|19.40849
10|5|1|1|0|Miguel Hidalgo|-99.17990|19.42836
11|5|1|1|0|Miguel Hidalgo|-99.20632|19.43043
11|6|1|1|0|Miguel Hidalgo|-99.20841|19.40244
11|6|1|1|0|Miguel Hidalgo|-99.20328|19.42642
11|3|1|1|0|Miguel Hidalgo|-99.17857|19.42962
11|7|1|1|0|Miguel Hidalgo|-99.19591|19.42632
11|4|1|1|0|Miguel Hidalgo|-99.18174|19.41355
11|5|10|2|30|Miguel Hidalgo|-99.17976|19.45746
11|6|10|3|43|Miguel Hidalgo|-99.18031|19.39913
11|3|10|2|45|Miguel Hidalgo|-99.20308|19.42781
11|6|4|2|25|Miguel Hidalgo|-99.16346|19.42901
11|7|11|2|33|Miguel Hidalgo|-99.19124|19.44063
11|6|1|2|36|Miguel Hidalgo|-99.17736|19.39928
11|1|2|2|53|Miguel Hidalgo|-99.17221|19.43240
11|6|2|2|25|Miguel Hidalgo|-99.20587|19.42047
11|1|10|1|0|Miguel Hidalgo|-99.19028|19.43226
11|7|1|2|27|Miguel Hidalgo|-99.16433|19.44998
11|1|4|2|35|Miguel Hidalgo|-99.20236|19.45072
11|2|1|2|42|Miguel Hidalgo|-99.21249|19.43881
11|3|1|2|46|Miguel Hidalgo|-99.21960|19.43771
11|5|1|2|71|Miguel Hidalgo|-99.18965|19.45954
11|7|4|2|30|Miguel Hidalgo|-99.22472|19.42072
11|1|1|2|50|Miguel Hidalgo|-99.20877|19.43137
11|3|1|2|42|Miguel Hidalgo|-99.17143|19.43360
11|3|4|2|30|Miguel Hidalgo|-99.17677|19.45769
11|4|1|2|58|Miguel Hidalgo|-99.20687|19.43627
11|5|4|2|29|Miguel Hidalgo|-99.23829|19.39597
11|5|1|2|41|Miguel Hidalgo|-99.20281|19.42872
11|6|1|2|28|Miguel Hidalgo|-99.19031|19.42552
11|7|1|2|18|Miguel Hidalgo|-99.17551|19.40146
11|7|1|2|47|Miguel Hidalgo|-99.17977|19.40074
11|1|1|2|38|Miguel Hidalgo|-99.20880|19.43296
11|3|4|2|33|Miguel Hidalgo|-99.21686|19.44318
11|4|1|2|27|Miguel Hidalgo|-99.21813|19.44411
11|4|1|2|36|Miguel Hidalgo|-99.19044|19.43785
11|4|4|2|40|Miguel Hidalgo|-99.19198|19.42573
11|5|4|2|30|Miguel Hidalgo|-99.21927|19.42735
11|2|1|2|39|Miguel Hidalgo|-99.18983|19.41285
11|2|1|2|30|Miguel Hidalgo|-99.20384|19.42244
11|3|1|2|50|Miguel Hidalgo|-99.18417|19.43850
11|4|1|2|44|Miguel Hidalgo|-99.19118|19.44838
11|4|1|2|50|Miguel Hidalgo|-99.18101|19.41330
11|4|4|2|32|Miguel Hidalgo|-99.18030|19.43148
11|6|1|2|32|Miguel Hidalgo|-99.19153|19.41206
11|7|4|2|27|Miguel Hidalgo|-99.19116|19.43150
11|7|11|2|48|Miguel Hidalgo|-99.18174|19.41355
